trading_signals_20251006_004721
sid,symbol,sector,industry,market_cap_cr,pe_ratio,beta,current_price,price_5d_ago,price_20d_ago,return_5d,return_20d,avg_volume,current_delivery,delivery_5d_avg,delivery_20d_avg,momentum_score,delivery_score,valuation_score,volatility_score,total_score,signal,confidence
528,EKC,Industrials,Specialty Industrial Machinery,1623.08,13.35,0.94,144.62,145.25,142.08,-0.43,1.79,544246.0,51.23,48.92,48.92,15,0,15,10,40,HOLD,MEDIUM
1844,TARSONS,Healthcare,Medical Instruments & Supplies,1618.54,58.5,0.09,304.2,307.25,318.1,-0.99,-4.37,32757.0,62.82,63.86,63.86,0,15,0,15,30,SELL,HIGH
1467,PUNJABCHEM,Basic Materials,Chemicals,1616.03,35.09,0.33,1317.9,1270.9,1177.2,3.7,11.95,24537.0,47.32,47.91,47.91,40,0,0,15,55,BUY,MEDIUM
1817,SURYODAY,Financial Services,Banks - Regional,1615.61,20.21,0.15,152.0,132.89,123.67,14.38,22.91,1257214.0,22.26,16.2,16.2,40,0,15,15,70,STRONG BUY,MEDIUM
1474,QUADFUTURE,Industrials,Railroads,1608.2,,,402.05,400.95,472.1,0.27,-14.84,391230.0,40.35,36.17,36.17,15,0,0,0,15,SELL,HIGH
1988,VASCONEQ,Industrials,Engineering & Construction,1607.54,11.42,0.65,71.04,57.88,51.33,22.74,38.4,10675137.0,18.64,18.45,18.45,40,0,15,15,70,STRONG BUY,MEDIUM
295,BLISSGVS,Healthcare,Drug Manufacturers - Specialty & Generic,1601.12,15.03,0.96,151.38,144.79,158.66,4.55,-4.59,475801.0,45.63,34.97,34.97,20,0,15,10,45,HOLD,MEDIUM
1413,PLATIND,Basic Materials,Specialty Chemicals,1595.84,,,290.55,312.55,266.45,-7.04,9.04,756600.0,59.38,49.2,49.2,15,0,0,0,15,SELL,HIGH
147,ARMANFIN,Financial Services,Credit Services,1586.08,263.3,0.06,1508.7,1476.0,1437.7,2.22,4.94,19561.0,46.54,49.2,49.2,30,0,0,15,45,HOLD,MEDIUM
498,DOLPHIN,Energy,Oil & Gas Equipment & Services,1576.98,31.36,-0.05,394.2,376.05,428.9,4.83,-8.09,2756.0,77.46,73.0,73.0,20,20,10,15,65,BUY,MEDIUM
909,JAGRAN,Communication Services,Publishing,1572.99,9.99,0.36,72.12,70.78,71.92,1.89,0.28,93502.0,60.34,55.95,55.95,30,15,15,15,75,STRONG BUY,HIGH
206,AWHCL,Industrials,Waste Management,1566.54,18.28,0.49,551.6,560.35,580.85,-1.56,-5.04,54584.0,50.96,51.15,51.15,0,0,15,15,30,SELL,HIGH
701,GREENPOWER,Utilities,Utilities - Independent Power Producers,1560.13,28.3,0.41,13.3,13.25,14.08,0.38,-5.54,2489497.0,47.43,47.86,47.86,15,0,10,15,40,HOLD,MEDIUM
575,EXPLEOSOL,Technology,Information Technology Services,1558.96,15.62,-0.08,1004.15,970.9,1029.5,3.42,-2.46,24858.0,55.93,61.19,61.19,20,0,15,15,50,HOLD,LOW
1812,SURAKSHA,Healthcare,Diagnostics & Research,1558.26,46.75,,299.2,298.0,303.15,0.4,-1.3,48763.0,66.38,68.11,68.11,15,15,0,0,30,SELL,HIGH
785,HMAAGRO,Consumer Defensive,Packaged Foods,1556.89,18.06,0.07,31.06,31.48,30.44,-1.33,2.04,202821.0,70.22,74.24,74.24,15,20,15,15,65,BUY,MEDIUM
758,HESTERBIO,Healthcare,Drug Manufacturers - Specialty & Generic,1554.12,41.66,0.1,1826.9,1921.7,2044.0,-4.93,-10.62,4853.0,73.3,76.87,76.87,0,20,0,15,35,HOLD,MEDIUM
944,JNKINDIA,Industrials,Specialty Industrial Machinery,1553.84,64.12,,277.65,281.1,293.55,-1.23,-5.42,29738.0,61.96,60.77,60.77,0,15,0,0,15,SELL,HIGH
1489,RAJOOENG,Industrials,Specialty Industrial Machinery,1543.75,29.63,0.64,86.23,85.52,100.73,0.83,-14.39,676980.0,53.02,53.64,53.64,15,0,10,15,40,HOLD,MEDIUM
559,ESAFSFB,Financial Services,Banks - Regional,1542.42,,,29.92,28.58,29.31,4.69,2.08,229974.0,76.88,75.13,75.13,35,20,0,0,55,BUY,MEDIUM
1597,SALASAR,Basic Materials,Steel,1542.01,99.22,0.21,8.93,9.0,7.81,-0.78,14.34,24541320.0,46.15,42.17,42.17,20,0,0,15,35,HOLD,MEDIUM
1693,SHRIRAMPPS,Real Estate,Real Estate - Development,1541.18,19.13,0.47,90.31,88.14,91.11,2.46,-0.88,824474.0,42.29,38.02,38.02,15,0,15,15,45,HOLD,MEDIUM
1332,OMAXE,Real Estate,Real Estate - Development,1538.19,,-0.41,84.1,82.85,89.02,1.51,-5.53,194002.0,19.08,35.61,35.61,15,0,0,15,30,SELL,HIGH
133,APOLLOPIPE,Industrials,Building Products & Equipment,1536.71,56.17,0.32,349.95,340.5,405.35,2.78,-13.67,88911.0,54.26,48.62,48.62,15,0,0,15,30,SELL,HIGH
1698,SIGACHI,Healthcare,Drug Manufacturers - Specialty & Generic,1533.82,,0.55,40.12,38.09,31.83,5.33,26.04,27854318.0,24.39,23.58,23.58,40,0,0,15,55,BUY,MEDIUM
1224,MUFIN,Financial Services,Credit Services,1530.31,81.93,-0.81,88.48,86.31,86.27,2.51,2.56,372922.0,61.5,58.09,58.09,30,15,0,15,60,BUY,MEDIUM
220,BAJAJHCARE,Healthcare,Drug Manufacturers - Specialty & Generic,1529.73,32.06,0.18,484.05,472.3,423.65,2.49,14.26,480874.0,29.11,28.73,28.73,35,0,10,15,60,BUY,MEDIUM
397,CONFIPET,Energy,Oil & Gas Refining & Marketing,1527.31,16.73,0.74,45.83,45.5,48.74,0.73,-5.97,513673.0,56.63,55.47,55.47,15,0,15,15,45,HOLD,MEDIUM
448,DCMSRIND,Consumer Defensive,Confectioners,1526.8,17.55,0.44,175.51,163.63,158.64,7.26,10.63,177679.0,61.84,40.28,40.28,40,15,15,15,85,STRONG BUY,HIGH
452,DECCANCE,Basic Materials,Building Materials,1516.94,75.74,0.16,1081.6,1085.0,1104.2,-0.31,-2.05,103608.0,65.3,59.18,59.18,0,15,0,15,30,SELL,HIGH
167,ASIANENE,Energy,Oil & Gas Equipment & Services,1509.0,32.06,0.34,337.25,332.4,381.9,1.46,-11.69,396894.0,47.88,47.63,47.63,15,0,10,15,40,HOLD,MEDIUM
1193,MMFL,Industrials,Metal Fabrication,1507.35,18.66,0.69,312.1,308.65,318.15,1.12,-1.9,50692.0,52.86,54.76,54.76,15,0,15,15,45,HOLD,MEDIUM
895,IRMENERGY,Utilities,Utilities - Regulated Gas,1501.35,37.16,,365.65,354.65,270.9,3.1,34.98,1858110.0,28.89,24.37,24.37,40,0,0,0,40,HOLD,MEDIUM
1955,UNIECOM,Technology,Software - Application,1499.8,92.51,,145.24,139.23,149.78,4.32,-3.03,487758.0,49.84,46.9,46.9,20,0,0,0,20,SELL,HIGH
767,HIMATSEIDE,Consumer Cyclical,Textile Manufacturing,1496.96,21.07,-0.04,119.03,118.35,123.56,0.57,-3.67,703947.0,57.88,54.83,54.83,15,0,15,15,45,HOLD,MEDIUM
291,BIRLANU,Industrials,Building Products & Equipment,1495.81,,0.43,1983.6,1933.5,1939.8,2.59,2.26,8356.0,64.82,69.37,69.37,30,15,0,15,60,BUY,MEDIUM
1286,NIITLTD,Consumer Defensive,Education & Training Services,1490.97,34.1,-0.17,109.47,105.5,114.81,3.76,-4.65,345797.0,30.2,37.29,37.29,20,0,0,15,35,HOLD,MEDIUM
733,HARIOMPIPE,Basic Materials,Steel,1490.3,21.97,0.21,481.25,501.75,501.35,-4.09,-4.01,428314.0,42.88,39.59,39.59,0,0,15,15,30,SELL,HIGH
910,JAGSNPHARM,Healthcare,Drug Manufacturers - Specialty & Generic,1475.22,24.51,0.15,221.34,214.95,248.31,2.97,-10.86,128946.0,54.83,48.52,48.52,15,0,10,15,40,HOLD,MEDIUM
1124,MANAKCOAT,Industrials,Metal Fabrication,1473.21,45.09,0.87,138.89,131.78,149.93,5.4,-7.36,225449.0,67.62,60.03,60.03,20,15,0,10,45,HOLD,MEDIUM
1547,ROHLTD,Consumer Cyclical,Lodging,1468.21,29.76,0.12,535.35,520.3,553.25,2.89,-3.24,187674.0,28.83,36.88,36.88,15,0,10,15,40,HOLD,MEDIUM
1725,SMCGLOBAL,Financial Services,Capital Markets,1467.06,11.98,0.32,140.12,140.26,135.92,-0.1,3.09,105613.0,64.9,62.09,62.09,15,15,15,15,60,BUY,MEDIUM
1478,RACLGEAR,Consumer Cyclical,Auto Parts,1462.25,49.03,-0.01,1237.0,1111.2,938.65,11.32,31.79,186435.0,21.28,16.7,16.7,40,0,0,15,55,BUY,MEDIUM
496,DOLATALGO,Financial Services,Capital Markets,1458.34,7.99,-0.5,82.85,80.93,83.03,2.37,-0.22,224274.0,37.18,42.81,42.81,15,0,15,15,45,HOLD,MEDIUM
692,GPTINFRA,Industrials,Engineering & Construction,1456.35,16.54,-0.16,115.25,115.8,118.59,-0.47,-2.82,166582.0,54.6,51.76,51.76,0,0,15,15,30,SELL,HIGH
1554,ROTO,Industrials,Specialty Industrial Machinery,1448.77,43.19,0.46,76.88,78.01,83.13,-1.45,-7.52,186341.0,50.67,45.24,45.24,0,0,0,15,15,SELL,HIGH
1184,MICEL,Technology,Electronic Components,1441.73,153.31,2.12,59.79,56.8,51.48,5.26,16.14,23779456.0,19.8,21.4,21.4,40,0,0,0,40,HOLD,MEDIUM
572,EXCELINDUS,Basic Materials,Specialty Chemicals,1437.21,16.31,0.13,1143.3,1147.0,1198.5,-0.32,-4.61,9283.0,41.41,58.67,58.67,0,0,15,15,30,SELL,HIGH
376,CIFL,Financial Services,Credit Services,1431.79,3671.0,-0.01,36.71,35.7,32.84,2.83,11.78,288849.0,57.66,54.05,54.05,35,0,0,15,50,HOLD,LOW
519,ECOSMOBLTY,Industrials,Rental & Leasing Services,1428.78,23.86,,238.13,256.6,276.2,-7.2,-13.78,80955.0,40.92,44.99,44.99,0,0,10,0,10,SELL,HIGH
1207,MONTECARLO,Consumer Cyclical,Apparel Manufacturing,1426.37,18.25,0.22,688.0,666.05,600.65,3.3,14.54,75524.0,41.58,47.68,47.68,40,0,15,15,70,STRONG BUY,MEDIUM
1687,SHREEPUSHK,Basic Materials,Specialty Chemicals,1415.58,21.18,0.17,437.45,437.15,328.25,0.07,33.27,1262064.0,34.08,25.82,25.82,35,0,15,15,65,BUY,MEDIUM
65,AGARIND,Basic Materials,Specialty Chemicals,1414.03,15.77,-0.01,945.35,928.65,793.5,1.8,19.14,47720.0,74.36,70.81,70.81,35,20,15,15,85,STRONG BUY,HIGH
94,ALICON,Industrials,Metal Fabrication,1405.7,38.92,0.33,860.45,852.75,844.85,0.9,1.85,9786.0,65.74,63.77,63.77,30,15,0,15,60,BUY,MEDIUM
1702,SIGNPOST,Communication Services,Advertising Agencies,1402.26,36.9,,262.35,263.9,271.6,-0.59,-3.41,77430.0,72.22,59.34,59.34,0,20,0,0,20,SELL,HIGH
100,ALLDIGI,Industrials,Specialty Business Services,1397.28,21.05,0.18,915.55,923.65,966.4,-0.88,-5.26,6681.0,63.58,67.01,67.01,0,15,15,15,45,HOLD,MEDIUM
617,GANDHAR,Energy,Oil & Gas Refining & Marketing,1395.27,19.13,,142.51,140.24,147.72,1.62,-3.53,96905.0,48.97,50.02,50.02,15,0,15,0,30,SELL,HIGH
296,BLKASHYAP,Industrials,Engineering & Construction,1390.96,77.13,0.3,61.7,60.77,69.44,1.53,-11.15,394948.0,72.2,63.75,63.75,15,20,0,15,50,HOLD,LOW
532,ELECTHERM,Basic Materials,Steel,1389.48,3.85,0.42,1090.4,1025.45,817.55,6.33,33.37,21786.0,65.23,67.46,67.46,40,15,15,15,85,STRONG BUY,HIGH
1600,SALZERELEC,Industrials,Electrical Equipment & Parts,1387.92,24.57,-0.15,783.6,779.75,817.0,0.49,-4.09,40848.0,54.3,47.86,47.86,15,0,10,15,40,HOLD,MEDIUM
1107,MADRASFERT,Basic Materials,Agricultural Inputs,1384.18,20.36,0.1,85.92,85.62,94.35,0.35,-8.93,199428.0,32.68,32.87,32.87,15,0,15,15,45,HOLD,MEDIUM
479,DIFFNKG,Industrials,Specialty Industrial Machinery,1374.85,33.67,,367.35,350.45,351.3,4.82,4.57,511173.0,25.02,27.68,27.68,35,0,10,0,45,HOLD,MEDIUM
1371,PARACABLES,Technology,Communication Equipment,1374.17,17.12,-0.07,45.03,44.58,46.93,1.01,-4.05,614935.0,51.69,52.45,52.45,15,0,15,15,45,HOLD,MEDIUM
1827,SWELECTES,Technology,Solar,1374.14,48.06,0.96,906.5,911.35,720.55,-0.53,25.81,142511.0,33.03,36.31,36.31,20,0,0,10,30,SELL,HIGH
834,IMPAL,Consumer Cyclical,Auto Parts,1370.55,16.47,0.16,1098.2,1054.85,999.95,4.11,9.83,2808.0,61.97,65.93,65.93,35,15,15,15,80,STRONG BUY,HIGH
188,ATULAUTO,Consumer Cyclical,Auto Manufacturers,1363.84,58.81,-0.22,491.1,477.9,434.8,2.76,12.95,1346967.0,33.85,27.75,27.75,35,0,0,15,50,HOLD,LOW
1538,RIIL,Industrials,Engineering & Construction,1348.58,111.08,-0.08,893.05,864.3,939.9,3.33,-4.98,117502.0,30.53,25.23,25.23,20,0,0,15,35,HOLD,MEDIUM
666,GNA,Consumer Cyclical,Auto Parts,1344.81,18.05,0.21,313.25,310.15,316.85,1.0,-1.14,34491.0,55.12,51.13,51.13,15,0,15,15,45,HOLD,MEDIUM
1810,SURAJEST,Real Estate,Real Estate - Development,1341.95,16.32,,280.5,282.2,303.8,-0.6,-7.67,202518.0,51.15,47.4,47.4,0,0,15,0,15,SELL,HIGH
1685,SHREDIGCEM,Basic Materials,Building Materials,1340.29,48.2,-0.09,90.62,89.31,96.69,1.47,-6.28,804117.0,47.26,44.55,44.55,15,0,0,15,30,SELL,HIGH
1755,SPORTKING,Consumer Cyclical,Textile Manufacturing,1337.31,11.9,0.53,105.24,101.02,112.52,4.18,-6.47,106777.0,52.44,55.15,55.15,20,0,15,15,50,HOLD,LOW
319,BSHSL,Basic Materials,Agricultural Inputs,1334.7,48.36,0.07,127.19,131.5,141.41,-3.28,-10.06,12091.0,58.72,67.83,67.83,0,0,0,15,15,SELL,HIGH
2079,YUKEN,Industrials,Specialty Industrial Machinery,1330.76,54.33,0.09,979.65,971.2,996.3,0.87,-1.67,4233.0,70.36,64.15,64.15,15,20,0,15,50,HOLD,LOW
2045,WCIL,Industrials,Integrated Freight & Logistics,1326.74,23.24,,130.13,131.08,128.44,-0.72,1.32,768049.0,48.56,48.31,48.31,15,0,15,0,30,SELL,HIGH
145,ARISINFRA,Industrials,Engineering & Construction,1318.17,,,162.64,157.79,143.26,3.07,13.53,1174939.0,42.04,46.25,46.25,40,0,0,0,40,HOLD,MEDIUM
399,CONTROLPR,Industrials,Business Equipment & Supplies,1313.2,13.55,0.1,821.05,788.9,777.8,4.08,5.56,77281.0,41.46,40.8,40.8,35,0,15,15,65,BUY,MEDIUM
824,IGPL,Basic Materials,Chemicals,1313.09,21.64,0.25,426.35,418.05,439.7,1.99,-3.04,16402.0,59.56,64.08,64.08,15,0,15,15,45,HOLD,MEDIUM
508,DSSL,Technology,Information Technology Services,1312.94,17.64,0.33,1031.75,849.15,977.35,21.5,5.57,168029.0,13.56,9.85,9.85,35,0,15,15,65,BUY,MEDIUM
1775,STEELXIND,Basic Materials,Steel,1298.36,35.86,0.18,10.4,9.84,9.08,5.69,14.54,2152126.0,45.29,38.5,38.5,40,0,0,15,55,BUY,MEDIUM
334,CAPITALSFB,Financial Services,Banks - Regional,1296.09,9.7,,286.2,280.45,283.2,2.05,1.06,24619.0,58.97,68.34,68.34,30,0,15,0,45,HOLD,MEDIUM
1533,RGL,Consumer Cyclical,Luxury Goods,1293.14,18.23,0.23,120.53,113.76,112.78,5.95,6.87,553566.0,47.29,38.0,38.0,35,0,15,15,65,BUY,MEDIUM
383,CLSEL,Consumer Defensive,Packaged Foods,1286.9,12.53,-0.1,258.8,266.3,284.7,-2.82,-9.1,74123.0,70.97,67.85,67.85,0,20,15,15,50,HOLD,LOW
310,BOROSCI,Consumer Cyclical,Packaging & Containers,1282.26,73.18,,144.16,132.65,145.46,8.68,-0.89,204564.0,32.33,21.64,21.64,20,0,0,0,20,SELL,HIGH
1041,KROSS,Consumer Cyclical,Auto Parts,1278.64,25.06,,198.21,198.78,201.03,-0.29,-1.4,2866330.0,38.85,31.37,31.37,0,0,10,0,10,SELL,HIGH
511,DVL,Financial Services,Capital Markets,1273.68,8.76,0.55,363.65,362.3,345.4,0.37,5.28,20995.0,57.96,71.6,71.6,30,0,15,15,60,BUY,MEDIUM
1761,SRM,Industrials,Engineering & Construction,1271.68,20.2,,554.25,546.0,468.7,1.51,18.25,481127.0,46.73,43.41,43.41,35,0,15,0,50,HOLD,LOW
2046,WEALTH,Financial Services,Capital Markets,1269.33,35.21,-0.57,1191.3,1164.0,1211.9,2.35,-1.7,3729.0,55.95,54.27,54.27,15,0,0,15,30,SELL,HIGH
994,KELLTONTEC,Technology,Software - Application,1266.73,14.28,0.42,23.99,23.96,25.62,0.13,-6.36,3939878.0,35.05,41.51,41.51,15,0,15,15,45,HOLD,MEDIUM
1537,RICOAUTO,Consumer Cyclical,Auto Parts,1264.37,38.94,0.53,93.46,93.26,99.73,0.21,-6.29,1976117.0,27.83,26.4,26.4,15,0,0,15,30,SELL,HIGH
1857,TBZ,Consumer Cyclical,Luxury Goods,1260.54,17.03,0.47,188.54,180.93,186.46,4.21,1.12,201962.0,35.94,37.92,37.92,35,0,15,15,65,BUY,MEDIUM
2002,VHL,Financial Services,Credit Services,1249.74,5.05,-0.1,3915.8,3766.1,3826.8,3.97,2.33,935.0,64.61,56.38,56.38,35,15,15,15,80,STRONG BUY,HIGH
759,HEUBACHIND,Basic Materials,Specialty Chemicals,1248.96,19.73,0.47,541.1,591.8,594.25,-8.57,-8.94,33888.0,14.33,16.37,16.37,0,0,15,15,30,SELL,HIGH
323,BUTTERFLY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1241.91,34.02,0.25,694.35,695.35,711.6,-0.14,-2.42,13629.0,63.19,63.31,63.31,0,15,0,15,30,SELL,HIGH
1628,SAURASHCEM,Basic Materials,Building Materials,1236.36,89.62,-0.02,111.13,107.53,118.77,3.35,-6.43,130505.0,51.29,54.85,54.85,20,0,0,15,35,HOLD,MEDIUM
754,HERANBA,Basic Materials,Agricultural Inputs,1231.21,,0.09,307.2,298.9,353.2,2.78,-13.02,40615.0,44.0,45.82,45.82,15,0,0,15,30,SELL,HIGH
867,INFOBEAN,Technology,Software - Application,1230.05,23.15,-0.08,507.45,508.65,611.65,-0.24,-17.04,62728.0,50.14,48.66,48.66,0,0,15,15,30,SELL,HIGH
1872,TEXINFRA,Real Estate,Real Estate Services,1230.05,,0.66,96.53,97.35,95.12,-0.84,1.48,221873.0,37.03,32.66,32.66,15,0,0,15,30,SELL,HIGH
277,BHARATSE,Consumer Cyclical,Auto Parts,1228.37,34.87,0.63,195.6,175.27,164.95,11.6,18.58,293434.0,61.45,62.02,62.02,40,15,0,15,70,STRONG BUY,MEDIUM
255,BCLIND,Consumer Defensive,Beverages - Wineries & Distilleries,1222.57,11.83,0.76,41.42,40.95,41.38,1.15,0.1,620854.0,50.91,50.39,50.39,30,0,15,15,60,BUY,MEDIUM
111,AMNPLST,Basic Materials,Chemicals,1221.44,30.6,-0.37,220.94,224.39,222.74,-1.54,-0.81,4991.0,57.76,61.78,61.78,0,0,10,15,25,SELL,HIGH
1882,THEMISMED,Healthcare,Drug Manufacturers - Specialty & Generic,1219.99,,-0.05,132.54,131.83,103.11,0.54,28.54,379668.0,43.32,40.58,40.58,35,0,0,15,50,HOLD,LOW
716,GTPL,Communication Services,Entertainment,1218.76,27.58,0.47,108.37,109.87,117.32,-1.37,-7.63,16138.0,75.29,71.02,71.02,0,20,10,15,45,HOLD,MEDIUM
143,ARIHANTCAP,Financial Services,Capital Markets,1216.65,24.63,-0.06,116.26,110.5,106.04,5.21,9.64,553920.0,39.17,38.37,38.37,35,0,10,15,60,BUY,MEDIUM
691,GPTHEALTH,Healthcare,Medical Care Facilities,1215.15,25.49,,148.09,147.99,152.3,0.07,-2.76,210513.0,59.28,52.4,52.4,15,0,10,0,25,SELL,HIGH
1333,OMINFRAL,Industrials,Engineering & Construction,1213.91,54.33,0.66,126.05,134.16,109.9,-6.05,14.7,452900.0,42.29,43.5,43.5,20,0,0,15,35,HOLD,MEDIUM
1456,PROSTARM,Industrials,Electrical Equipment & Parts,1212.4,52.13,,205.93,198.12,190.72,3.94,7.98,1340577.0,31.13,31.88,31.88,35,0,0,0,35,HOLD,MEDIUM
2031,VPRPL,Industrials,Engineering & Construction,1199.82,23.57,-1.17,96.15,93.15,120.17,3.22,-19.99,2183934.0,29.07,30.59,30.59,20,0,15,15,50,HOLD,LOW
303,BLUSPRING,Industrials,Specialty Business Services,1192.79,,,80.08,79.05,79.06,1.3,1.29,798751.0,51.76,47.33,47.33,30,0,0,0,30,SELL,HIGH
192,AURUM,Real Estate,Real Estate Services,1190.69,,-0.36,168.54,171.11,179.91,-1.5,-6.32,785127.0,43.77,39.35,39.35,0,0,0,15,15,SELL,HIGH
463,DENTA,Industrials,Engineering & Construction,1186.95,20.36,,444.55,430.6,427.9,3.24,3.89,1129125.0,25.51,23.61,23.61,35,0,15,0,50,HOLD,LOW
1386,PDMJEPAPER,Basic Materials,Paper & Paper Products,1181.75,11.3,-0.1,124.46,117.64,130.48,5.8,-4.61,141799.0,34.38,29.63,29.63,20,0,15,15,50,HOLD,LOW
805,ICEMAKE,Industrials,Specialty Industrial Machinery,1178.11,65.38,-0.58,746.6,749.6,729.75,-0.4,2.31,12216.0,48.52,54.58,54.58,15,0,0,15,30,SELL,HIGH
502,DPSCLTD,Utilities,Utilities - Regulated Electric,1175.36,301.75,0.12,12.07,12.07,12.27,0.0,-1.63,159024.0,70.28,60.66,60.66,0,20,0,15,35,HOLD,MEDIUM
1000,KHAICHEM,Basic Materials,Agricultural Inputs,1174.05,29.64,0.14,120.94,118.71,125.34,1.88,-3.51,390970.0,58.38,62.24,62.24,15,0,10,15,40,HOLD,MEDIUM
224,BAJAJINDEF,Industrials,Farm & Heavy Construction Machinery,1172.32,34.14,,365.0,364.4,360.15,0.16,1.35,20845.0,66.07,60.99,60.99,30,15,0,0,45,HOLD,MEDIUM
706,GRPLTD,Consumer Cyclical,Auto Parts,1168.91,41.67,0.31,2191.7,2160.7,2077.3,1.43,5.51,3447.0,61.82,62.99,62.99,30,15,0,15,60,BUY,MEDIUM
1391,PENINLAND,Real Estate,Real Estate - Development,1168.02,,0.07,35.21,32.98,35.96,6.76,-2.09,1386864.0,19.45,16.66,16.66,20,0,0,15,35,HOLD,MEDIUM
579,FAZE3Q,Consumer Cyclical,Textile Manufacturing,1159.65,25.13,-0.32,477.4,457.2,436.4,4.42,9.4,196451.0,39.96,38.79,38.79,35,0,10,15,60,BUY,MEDIUM
2093,ZUARI,Basic Materials,Agricultural Inputs,1155.75,4.54,-0.35,274.8,287.15,323.5,-4.3,-15.05,597859.0,50.89,47.8,47.8,0,0,15,15,30,SELL,HIGH
1777,STERTOOLS,Industrials,Tools & Accessories,1153.56,23.75,-0.05,318.7,312.05,330.55,2.13,-3.58,80581.0,48.72,48.08,48.08,15,0,15,15,45,HOLD,MEDIUM
853,INDOFARM,Industrials,Farm & Heavy Construction Machinery,1151.41,43.49,,239.62,228.13,238.26,5.04,0.57,785282.0,22.04,21.87,21.87,35,0,0,0,35,HOLD,MEDIUM
618,GANDHITUBE,Industrials,Metal Fabrication,1146.84,17.39,0.9,943.75,927.65,865.7,1.74,9.02,66517.0,48.03,40.37,40.37,30,0,15,10,55,BUY,MEDIUM
1157,MAXIND,Healthcare,Medical Care Facilities,1145.5,,0.17,218.77,215.59,219.84,1.48,-0.49,319558.0,33.43,26.2,26.2,15,0,0,15,30,SELL,HIGH
278,BHARATWIRE,Basic Materials,Steel,1145.02,16.28,0.46,166.7,157.73,180.73,5.69,-7.76,226941.0,42.2,40.77,40.77,20,0,15,15,50,HOLD,LOW
1122,MAMATA,Industrials,Specialty Industrial Machinery,1140.69,26.38,,463.55,475.5,412.0,-2.51,12.51,1520007.0,28.14,23.74,23.74,20,0,10,0,30,SELL,HIGH
570,EVERESTIND,Industrials,Building Products & Equipment,1133.37,,-0.02,714.8,680.2,669.15,5.09,6.82,14918.0,43.21,46.92,46.92,35,0,0,15,50,HOLD,LOW
926,JINDALPHOT,Financial Services,Asset Management,1130.67,4.9,-0.97,1102.2,1100.6,1222.0,0.15,-9.8,12687.0,53.68,63.91,63.91,15,0,15,15,45,HOLD,MEDIUM
1127,MANALIPETC,Basic Materials,Specialty Chemicals,1129.35,37.1,-0.06,65.66,64.54,73.7,1.74,-10.91,408507.0,45.11,45.98,45.98,15,0,0,15,30,SELL,HIGH
1153,MATRIMONY,Communication Services,Internet Content & Information,1128.2,28.65,0.41,520.8,518.75,506.8,0.4,2.76,18398.0,60.85,59.57,59.57,30,15,10,15,70,STRONG BUY,MEDIUM
284,BIL,Consumer Cyclical,Footwear & Accessories,1122.12,39.53,-0.06,836.75,858.45,844.15,-2.53,-0.88,3523.0,87.14,80.16,80.16,0,20,0,15,35,HOLD,MEDIUM
1905,TNPL,Basic Materials,Paper & Paper Products,1120.52,,-0.2,161.78,149.51,163.16,8.21,-0.85,676005.0,25.16,18.71,18.71,20,0,0,15,35,HOLD,MEDIUM
1268,NELCAST,Industrials,Metal Fabrication,1117.53,26.65,0.14,128.45,138.3,152.04,-7.12,-15.52,88026.0,47.91,44.07,44.07,0,0,10,15,25,SELL,HIGH
344,CCCL,Industrials,Engineering & Construction,1115.11,6.89,8.58,24.95,23.12,18.3,7.92,36.34,3334096.0,56.85,56.32,56.32,40,0,15,0,55,BUY,MEDIUM
211,AYMSYNTEX,Consumer Cyclical,Textile Manufacturing,1113.69,179.35,0.61,190.11,194.86,186.76,-2.44,1.79,18592.0,36.51,48.44,48.44,15,0,0,15,30,SELL,HIGH
7,5PAISA,Financial Services,Capital Markets,1113.06,18.55,0.18,354.65,349.05,362.55,1.6,-2.18,13542.0,58.89,55.79,55.79,15,0,15,15,45,HOLD,MEDIUM
52,ADSL,Technology,Information Technology Services,1112.47,34.84,0.74,196.87,178.56,172.6,10.25,14.06,1442455.0,24.67,29.28,29.28,40,0,0,15,55,BUY,MEDIUM
1320,OAL,Basic Materials,Specialty Chemicals,1110.9,46.33,0.45,328.45,336.15,339.35,-2.29,-3.21,8177.0,70.14,73.88,73.88,0,20,0,15,35,HOLD,MEDIUM
1019,KOKUYOCMLN,Industrials,Business Equipment & Supplies,1102.04,,0.48,109.87,109.95,116.37,-0.07,-5.59,80639.0,47.14,53.05,53.05,0,0,0,15,15,SELL,HIGH
204,AVTNPL,Basic Materials,Specialty Chemicals,1092.33,19.97,0.04,71.51,71.28,73.82,0.32,-3.13,97015.0,37.03,28.49,28.49,15,0,15,15,45,HOLD,MEDIUM
563,ESTER,Basic Materials,Specialty Chemicals,1088.48,45.9,-0.06,111.54,109.94,118.86,1.46,-6.16,130287.0,36.77,39.71,39.71,15,0,0,15,30,SELL,HIGH
2094,ZUARIIND,Industrials,Conglomerates,1079.27,,0.31,361.95,381.7,319.6,-5.17,13.25,1409494.0,29.58,25.27,25.27,20,0,0,15,35,HOLD,MEDIUM
1480,RADHIKAJWE,Consumer Cyclical,Luxury Goods,1066.84,16.38,0.13,90.41,89.66,93.28,0.84,-3.08,519152.0,37.99,30.26,30.26,15,0,15,15,45,HOLD,MEDIUM
